,<TICKER>,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<RETURN>,<LOG_CLOSE>,<LOG_RETURN>
5731301,LLY.US,1982-09-21,2.44706,2.4754,2.40497,2.4637825624435057,7982853.3769357,0.9863920689391991,0.9016977960158228,-0.013701367574708917
5731302,LLY.US,1982-09-22,2.42597,2.49661,2.35504,2.357800604643684,5079800.6683232,0.956984045826385,0.8577292373198661,-0.04396855869595682
5731303,LLY.US,1982-09-23,2.36177,2.3904,2.33364,2.3527631379627714,2963968.1739718,0.9978634891046378,0.8555904408290542,-0.0021387964908118145
5731304,LLY.US,1982-09-24,2.35504,2.3694,2.34048,2.377620002658196,1899286.5701163,1.0105649669082064,0.866099988467807,0.01050954763875266
5731305,LLY.US,1982-09-27,2.37584,2.3904,2.36177,2.3906987973073885,2512829.3176354,1.0055007926559207,0.8715857070182257,0.0054857185504188204
5731306,LLY.US,1982-09-28,2.3904,2.39733,2.37584,2.376087699390784,2332370.3429593,0.9938883568548824,0.8654553113372289,-0.006130395680996919
5731307,LLY.US,1982-09-29,2.36177,2.39733,2.3266,2.3294427908811675,5684315.8740954,0.980369029088625,0.8456290934331904,-0.019826217904038414
5731308,LLY.US,1982-09-30,2.28421,2.31264,2.25587,2.2740068561737226,2668468.8615916,0.9762020621736432,0.8215434103518213,-0.024085683081369047
5731309,LLY.US,1982-10-01,2.29134,2.31264,2.26984,2.306904766407382,3194046.8304732,1.0144669353763576,0.8359066980653459,0.014363287713524506
5731310,LLY.US,1982-10-04,2.27668,2.29818,2.26291,2.279475713658738,3018100.1124903,0.9881100194736864,0.8239454663740837,-0.011961231691262161
5731311,LLY.US,1982-10-05,2.28421,2.29818,2.26984,2.2771131168206407,7231716.0744199,0.9989635349813378,0.8229084638541211,-0.0010370025199625845
5731312,LLY.US,1982-10-06,2.34048,2.39733,2.27668,2.398217032487844,5860263.6015317,1.053183091684216,0.8747255581345577,0.05181709428043651
5731313,LLY.US,1982-10-07,2.4542,2.49661,2.41893,2.442470667130086,9029496.048552,1.0184527230199574,0.8930100954993657,0.018284537364808146
5731314,LLY.US,1982-10-08,2.42597,2.46133,2.39733,2.427691637127545,9512206.5693937,0.9939491473934849,0.8869408623012092,-0.006069233198156587
5731315,LLY.US,1982-10-11,2.48253,2.5395,2.42597,2.5159934965774675,7037721.3391172,1.0363727658403938,0.9226677540087276,0.03572689170751862
5731316,LLY.US,1982-10-12,2.54633,2.5819,2.51097,2.5423363616922607,5643710.6111229,1.0104701642315959,0.9330834856863232,0.010415731677595548
5731317,LLY.US,1982-10-13,2.57496,2.61726,2.52503,2.5737210952122527,4793321.831516,1.0123448391774177,0.9453527486847547,0.01226926299843161
5731318,LLY.US,1982-10-14,2.5607,2.58892,2.53246,2.5632564342990753,4317375.6579005,0.9959340346035769,0.9412784947761976,-0.00407425390855705
5731319,LLY.US,1982-10-15,2.5183,2.5395,2.48957,2.5022351945343826,5476795.4727004,0.9761938606890188,0.9171844102384145,-0.024094084537783136
5731320,LLY.US,1982-10-18,2.44706,2.49661,2.3904,2.4609215151403676,10883667.117909,0.9834892901018033,0.9005358794498952,-0.01664853078851922
5731321,LLY.US,1982-10-19,2.5607,2.58892,2.52503,2.5726488864659727,10734787.883366,1.0454006235624431,0.9449360632285552,0.044400183778659875
5731322,LLY.US,1982-10-20,2.63153,2.67383,2.5819,2.6746224867574444,6029433.8588474,1.039637589423076,0.9838082439428808,0.03887218071432578
5731323,LLY.US,1982-10-21,2.66729,2.70958,2.62469,2.6368040001639366,5713638.4764279,0.985860252510119,0.9695675777843286,-0.014240666158552235
5731324,LLY.US,1982-10-22,2.68135,2.70958,2.63875,2.6753982681597686,4378276.9909124,1.0146367602572783,0.984098254559026,0.014530676774697411
5731325,LLY.US,1982-10-25,2.63153,2.64579,2.61726,2.6221336059006704,3083514.7116487,0.9800909408916768,0.9639883397643889,-0.020109914794637127
5731326,LLY.US,1982-10-26,2.58892,2.61726,2.55386,2.591953623037909,4504592.9230826,0.9884902955383942,0.9524118859834726,-0.01157645378091637
5731327,LLY.US,1982-10-27,2.58892,2.60349,2.56763,2.5840365015311333,1822592.3386781,0.9969455003220712,0.9493527118001255,-0.0030591741833471413
5731328,LLY.US,1982-10-28,2.58892,2.61726,2.5607,2.5669087668063315,2185755.3123896,0.9933717133195863,0.9427023604729704,-0.006650351327154979
5731329,LLY.US,1982-10-29,2.54633,2.56763,2.53246,2.5668098295098902,4854226.192888,0.9999614566369788,0.9426638163671347,-3.854410583572978e-05
5731330,LLY.US,1982-11-01,2.65283,2.70958,2.58892,2.680393970851483,4078271.4785592,1.0442510933360734,0.9859637877677896,0.04329997140065496
5731331,LLY.US,1982-11-02,2.65283,2.68839,2.61062,2.619469014218756,7689618.2685293,0.9772701486067839,0.9629716309046908,-0.022992156863098794
5731332,LLY.US,1982-11-03,2.65965,2.70958,2.61062,2.7095347774331735,5012124.8935511,1.0343832138214009,0.9967769513109795,0.03380532040628876
5731333,LLY.US,1982-11-04,2.72385,2.75922,2.68839,2.7072865275385203,7394122.9939627,0.9991702450496749,0.9959468519234702,-0.000830099387509393
5731334,LLY.US,1982-11-05,2.68839,2.71682,2.65283,2.660687933789356,3277506.4185912,0.9827877126136582,0.9785847110820959,-0.017362140841374257
5731335,LLY.US,1982-11-08,2.64579,2.68839,2.61062,2.6808930171421355,2995542.8668374,1.007593932041479,0.9861499543704026,0.007565243288306756
5731336,LLY.US,1982-11-09,2.70958,2.75218,2.65965,2.734019302400907,3464727.7215868,1.0198166375603472,1.005772798408842,0.019622844038439495
5731337,LLY.US,1982-11-10,2.72385,2.76634,2.68135,2.6980198618857347,2650423.872632,0.9868327774849435,0.9925181194655591,-0.013254678943283095
5731338,LLY.US,1982-11-11,2.68135,2.71682,2.63875,2.7170456910489182,2075229.2502856,1.007051775056202,0.9995451470304219,0.007027027564862682
5731339,LLY.US,1982-11-12,2.71682,2.73832,2.68839,2.7050081312408127,2341398.8941595,0.9955696145089639,0.9951049182979241,-0.004440228732497616
5731340,LLY.US,1982-11-15,2.65965,2.69532,2.61726,2.6410702792677516,2806063.4165883,0.9763631571991866,0.9711842438158178,-0.023920674482106313
5731341,LLY.US,1982-11-16,2.60349,2.63153,2.57496,2.6231847063566724,2406813.4933179,0.9932279072421966,0.9643891163836514,-0.006795127432166261
5731342,LLY.US,1982-11-17,2.63875,2.65965,2.60349,2.63349305091147,2499297.5948225,1.0039297059523935,0.968311121210455,0.003922004826803595
5731343,LLY.US,1982-11-18,2.61062,2.62469,2.58892,2.618090272303502,3636153.0977958,0.9941511983095468,0.9624451482925899,-0.005865972917865214
5731344,LLY.US,1982-11-19,2.61726,2.63153,2.61062,2.637489803672645,825579.44342096,1.0074098023182656,0.9698276328886061,0.007382484596016314
5731345,LLY.US,1982-11-22,2.61726,2.63153,2.59626,2.6062377063240443,1818083.110345,0.9881508177566857,0.9579076895558808,-0.011919943332725166
5731346,LLY.US,1982-11-23,2.57496,2.58892,2.5607,2.5683428462901614,1928607.1535422,0.9854599371569481,0.9432608840387691,-0.014646805517111856
5731347,LLY.US,1982-11-24,2.5607,2.57496,2.5395,2.5541283509569106,2830879.8189481,0.9944654992795129,0.9377110112250256,-0.0055498728137433825
5731348,LLY.US,1982-11-26,2.54633,2.55386,2.5395,2.562045824457782,1809054.5591448,1.0030998729949907,0.9408060895198095,0.0030950782947838907
5731349,LLY.US,1982-11-29,2.5395,2.55386,2.5183,2.522153603279176,1842888.4087173,0.9844295442346163,0.9251131410327101,-0.0156929484870993
5731350,LLY.US,1982-11-30,2.56763,2.61726,2.50393,2.6196083571197044,2325607.0051863,1.0386394998757502,0.9630248245840756,0.03791168355136541
5731351,LLY.US,1982-12-01,2.63875,2.65965,2.61726,2.619398864609983,2551175.4239011,0.9999200290726085,0.9629448504588389,-7.997412523664204e-05
5731352,LLY.US,1982-12-02,2.61726,2.63875,2.59626,2.626175458536158,1912819.3023826,1.0025870798135144,0.9655285895419561,0.002583739083117247
5731353,LLY.US,1982-12-03,2.58892,2.61726,2.54633,2.5625115136811383,2305307.9067869,0.9757579240762131,0.9409878375982913,-0.02454075194366481
5731354,LLY.US,1982-12-06,2.56763,2.62469,2.49661,2.6189567526431867,3471489.040453,1.0220273113547742,0.962776052461853,0.021788214863561656
5731355,LLY.US,1982-12-07,2.64579,2.66729,2.61726,2.6454174677837456,3676757.351315,1.0101035326810393,0.972828885666465,0.010052833204611917
5731356,LLY.US,1982-12-08,2.61062,2.63153,2.5819,2.583874082835269,1928607.1535422,0.9767358514495499,0.9492898551801178,-0.023539030486347253
5731357,LLY.US,1982-12-09,2.5183,2.5395,2.49661,2.5005938835586297,2745164.1024834,0.9677692501233432,0.9165282570862602,-0.03276159809385759
5731358,LLY.US,1982-12-10,2.51097,2.5395,2.4754,2.48827061803098,2781256.0993092,0.9950718644844032,0.9115879382670374,-0.004940318819222708
5731359,LLY.US,1982-12-13,2.4542,2.4754,2.4327,2.457194855454089,3169236.4848338,0.9875111001385043,0.8990203966435883,-0.012567541623449086
5731360,LLY.US,1982-12-14,2.49661,2.5395,2.4542,2.4902450614248317,4511364.3364827,1.0134503805823063,0.9123811238767631,0.013360727233174765
5731361,LLY.US,1982-12-15,2.4542,2.4754,2.42597,2.435821361125467,2783510.2087491,0.9781452431560188,0.8902840142873452,-0.022097109589417865
5731362,LLY.US,1982-12-16,2.44706,2.46846,2.42597,2.474362551131145,3277506.4185912,1.0158226668920705,0.9059828077491159,0.015698793461770735
5731363,LLY.US,1982-12-17,2.50393,2.5395,2.46133,2.536922814244414,2562450.0089139,1.025283385850093,0.9309518561276845,0.024969048378568705
5731364,LLY.US,1982-12-20,2.5183,2.5395,2.49661,2.5059730810519687,1204531.2777454,0.9878002858350017,0.9186771146172878,-0.012274741510396632
5731365,LLY.US,1982-12-21,2.4754,2.49661,2.4542,2.496815216063706,2273725.1382941,0.9963455852508925,0.9150160061819547,-0.0036611084353331933
5731366,LLY.US,1982-12-22,2.54633,2.58892,2.50393,2.590978109364517,3915864.5590164,1.0377132006786074,0.9520354528235245,0.03701944664156997
5731367,LLY.US,1982-12-23,2.57496,2.60349,2.5395,2.5739471491752632,3277506.4185912,0.993426822045428,0.9454405763971961,-0.006594876426328461
5731368,LLY.US,1982-12-27,2.55386,2.56763,2.5395,2.5449509954487737,1630857.7695357,0.9887347517077884,0.9341113945906867,-0.011329181806509395
5731369,LLY.US,1982-12-28,2.55386,2.56763,2.5395,2.5407955352934772,1403036.2508345,0.9983671747853975,0.9324772348641125,-0.0016341597265742626
5731370,LLY.US,1982-12-29,2.54633,2.5607,2.5395,2.5535680636486093,1015054.8558565,1.005026980005952,0.9374916217918767,0.005014386927764236
5731371,LLY.US,1982-12-30,2.5395,2.5607,2.51097,2.5272092932122483,2294027.2650537,0.9896776707025781,0.9271156477751122,-0.010375974016764523
5731372,LLY.US,1982-12-31,2.52503,2.53246,2.5183,2.5233674585280155,557155.69010731,0.998479811428934,0.9255943025450253,-0.0015213452300869203
5731373,LLY.US,1983-01-03,2.53246,2.5395,2.5183,2.5240319690966952,5964020.2691423,1.0002633427669974,0.9258576106434026,0.0002633080983772427
5731374,LLY.US,1983-01-04,2.49661,2.5183,2.4754,2.5043610833005046,5821912.447999,0.9922065623426987,0.9180336454377053,-0.007823965205697187
5731375,LLY.US,1983-01-05,2.5395,2.55386,2.5183,2.5632234120331145,4085038.8541457,1.023503930453605,0.9412656117582394,0.023231966320534224
5731376,LLY.US,1983-01-06,2.61726,2.67383,2.56763,2.6619764359262796,6139964.9682183,1.0385268890060722,0.9790688679150628,0.03780325615682336
5731377,LLY.US,1983-01-07,2.61726,2.65965,2.57496,2.590997148321767,7831726.0896727,0.9733358693012569,0.9520428009702461,-0.027026066944816636
5731378,LLY.US,1983-01-10,2.61062,2.65965,2.55386,2.632192273047341,6809898.8109627,1.015899332329353,0.9678170628645567,0.015774261894310564
5731379,LLY.US,1983-01-11,2.63875,2.65965,2.61062,2.6672883929477154,5271522.1145713,1.0133334180256304,0.9810623731924986,0.013245310327941856
5731380,LLY.US,1983-01-12,2.65965,2.68839,2.63875,2.682424366502155,3627136.6600364,1.0056746670492995,0.9867209999722546,0.005658626779755981
5731381,LLY.US,1983-01-13,2.69532,2.70958,2.67383,2.7182555793514283,3439912.3286804,1.0133577719084013,0.9999903434463342,0.013269343474079777
5731382,LLY.US,1983-01-14,2.70958,2.73832,2.68839,2.7419929208103704,4096317.4769722,1.0087325642368794,1.008684999375437,0.008694655929102778
5731383,LLY.US,1983-01-17,2.77348,2.80191,2.74494,2.7887031346033684,2984266.2629178,1.017035132891296,1.025576661461001,0.016891662085563895
5731384,LLY.US,1983-01-18,2.79468,2.81578,2.76634,2.825112373813972,3582020.1498239,1.0130559752878758,1.0385481421484961,0.012971480687495021
5731385,LLY.US,1983-01-19,2.80904,2.83006,2.78091,2.8344336816797338,2751928.4497097,1.0032994467590604,1.0418421576765244,0.0032940155280284755
5731386,LLY.US,1983-01-20,2.78091,2.78764,2.77348,2.780942153125047,2075229.2502856,0.9811279660905713,1.0227897742893717,-0.019052383387152837
5731387,LLY.US,1983-01-21,2.74494,2.75922,2.72385,2.747898932963256,2323350.8768396,0.9881179764474213,1.0108365952861105,-0.011953179003261215
5731388,LLY.US,1983-01-24,2.69532,2.70958,2.67383,2.7012220692149977,3877513.4054837,0.9830136169899366,0.9937042888373281,-0.017132306448782376
5731389,LLY.US,1983-01-25,2.70958,2.75218,2.67383,2.7545910246227345,1233855.8989848,1.0197573372496718,1.013268983172521,0.019564694335193058
5731390,LLY.US,1983-01-26,2.73832,2.75218,2.71682,2.729275637103589,697006.37345064,0.9908097473298735,1.0040362395951803,-0.009232743577340847
5731391,LLY.US,1983-01-27,2.75922,2.78091,2.73058,2.7907447952965807,1121072.6990807,1.0225221510635787,1.0263085119272086,0.022272272332028473
5731392,LLY.US,1983-01-28,2.80904,2.83747,2.78091,2.7907800740033957,2005298.3566203,1.0000126413231603,1.026321153170468,1.2641243259403982e-05
5731393,LLY.US,1983-01-31,2.76634,2.78091,2.74494,2.7569392081675934,1671460.0041481,0.987874047779316,1.0141210818049364,-0.01220007136553158
5731394,LLY.US,1983-02-01,2.73832,2.75922,2.70958,2.7115243826734092,1308292.992623,0.9835270849064643,0.9975109795777102,-0.016610102227226198
5731395,LLY.US,1983-02-02,2.68839,2.68839,2.67383,2.676668282051283,2203800.3013492,0.9871452011109116,0.9845728427964618,-0.01293813678124832
5731396,LLY.US,1983-02-03,2.66729,2.68135,2.65283,2.6762653669696306,2494779.2814088,0.9998494714177494,0.9844223028836471,-0.00015053991281472034
5731397,LLY.US,1983-02-04,2.70265,2.71682,2.68135,2.719557124248089,2093272.2203384,1.0161761826060913,1.000469045083356,0.016046742199709054
5731398,LLY.US,1983-02-07,2.70265,2.72385,2.67383,2.6901098212173524,1660181.3813217,0.9891720226178818,0.989582018511758,-0.010887026571597996
5731399,LLY.US,1983-02-08,2.65965,2.68839,2.62469,2.6450483378749374,1766195.1867323,0.9832492030670988,0.9726893403322857,-0.01689267817947226
5731400,LLY.US,1983-02-09,2.62469,2.64579,2.60349,2.6334230073649962,2914337.3881592,0.9956048702991639,0.9682845236548067,-0.0044048166774791325
5731401,LLY.US,1983-02-10,2.63875,2.65965,2.61062,2.629372536529965,2970733.5306516,0.9984618988959605,0.9667452384589396,-0.0015392851958670223
5731402,LLY.US,1983-02-11,2.65283,2.65965,2.63875,2.659872727593501,2927873.1487857,1.011599798294002,0.978278274879554,0.01153303642061433
5731403,LLY.US,1983-02-14,2.68135,2.70265,2.65283,2.6763809202972504,2548921.3144613,1.0062063844380573,0.984465479032952,0.006187204153398015
5731404,LLY.US,1983-02-15,2.70958,2.73832,2.68135,2.7175830017354254,1727851.0993734,1.015394700031563,0.9997428829636866,0.015277403930734604
5731405,LLY.US,1983-02-16,2.73058,2.75218,2.70958,2.725199285269865,2357187.7547723,1.0028025946326482,1.0025415576503025,0.0027986746866159014
5731406,LLY.US,1983-02-17,2.68839,2.70958,2.65965,2.677401496260696,1328597.1382894,0.9824608096488489,0.9848467332179003,-0.017694824432402275
5731407,LLY.US,1983-02-18,2.65965,2.67383,2.65283,2.6641847465107156,1033097.8259092,0.9950635906611545,0.979898099564401,-0.004948633653499345
5731408,LLY.US,1983-02-22,2.66729,2.68135,2.65965,2.664855322311682,841370.32294066,1.000251700187776,0.9801497680809989,0.00025166851659803576
5731409,LLY.US,1983-02-23,2.65965,2.66729,2.63875,2.665528633208562,1409800.5980608,1.0002526632088589,0.9804023993758848,0.00025263129488585024
5731410,LLY.US,1983-02-24,2.65965,2.68135,2.63875,2.6559372390110565,3259459.4107248,0.9964016915526582,0.9767976014445817,-0.0036047979313031976
5731411,LLY.US,1983-02-25,2.66729,2.68135,2.65965,2.6761894720368185,4154963.6910907,1.0076252679198485,0.984393943958593,0.007596342514011415
5731412,LLY.US,1983-02-28,2.67383,2.68135,2.65965,2.6739693714286927,1752666.4922796,0.9991704247283971,0.9835640243990028,-0.0008299195595902084
5731413,LLY.US,1983-03-01,2.68839,2.69532,2.66729,2.7035779915046994,5533186.5679257,1.0110729092084503,0.9945760777702934,0.011012053371290704
5731414,LLY.US,1983-03-02,2.72385,2.75922,2.68839,2.7389000920374307,6421922.4632517,1.0130649460247576,1.007556413543176,0.012980335772882544
5731415,LLY.US,1983-03-03,2.79468,2.83747,2.75218,2.839327348173699,4549712.4616552,1.0366670023591704,1.0435671748852922,0.0360107613421161
5731416,LLY.US,1983-03-04,2.85145,2.87968,2.80904,2.8814209222699585,4342186.0035398,1.014825192355272,1.058283548266218,0.014716373380926065
5731417,LLY.US,1983-03-07,2.90107,2.92267,2.87285,2.9101913942809485,3911353.3117766,1.0099848209571287,1.0682188502511352,0.009935301984917105
5731418,LLY.US,1983-03-08,2.87968,2.90831,2.85145,2.8554056241767434,2862456.5307204,0.9811745130537225,1.0492139080343978,-0.019004942216737323
5731419,LLY.US,1983-03-09,2.83747,2.85838,2.81578,2.8311789033652697,2774487.7142693,0.9915154888656288,1.0406931985397456,-0.00852070949465226
5731420,LLY.US,1983-03-10,2.85145,2.87968,2.83006,2.841185511802703,1849660.8315708,1.0035344316904662,1.0442213988052385,0.003528200265492957
5731421,LLY.US,1983-03-11,2.79468,2.81578,2.76634,2.782582167695928,2605307.3624196,0.9793736298234211,1.0233793339008024,-0.02084206490443616
5731422,LLY.US,1983-03-14,2.75922,2.78091,2.73832,2.7804760834055,2104550.8431648,0.9992431187424119,1.0226221660639818,-0.0007571678368205729
5731423,LLY.US,1983-03-15,2.74494,2.75922,2.73058,2.748779840158341,1599278.0294031,0.9886004258636393,1.011157118729079,-0.0114650473349027
5731424,LLY.US,1983-03-16,2.75922,2.77348,2.74494,2.7597797314877273,2100037.5770181,1.0040017360316325,1.0151508691122932,0.0039937503832143005
5731425,LLY.US,1983-03-17,2.75922,2.77348,2.73832,2.7760325846429748,1044381.4960027,1.005889184912046,1.021022780559449,0.005871911447155869
5731426,LLY.US,1983-03-18,2.79468,2.82321,2.75922,2.8272056072498226,2350419.3697324,1.0184338695770134,1.0392888059039875,0.018266025344538576
5731427,LLY.US,1983-03-21,2.83747,2.85838,2.80904,2.831325801952842,5287317.0319047,1.0014573381902094,1.0407450832074854,0.0014562773034978483
5731428,LLY.US,1983-03-22,2.84432,2.85145,2.83006,2.8388240779712937,1994020.7432473,1.0026483268062192,1.0433899093754622,0.002644826167976888
5731429,LLY.US,1983-03-23,2.81578,2.83006,2.80904,2.838381561012611,3721869.8237138,0.9998441196261099,1.0432340168509637,-0.0001558925244983309
5731430,LLY.US,1983-03-24,2.63875,2.68839,2.58892,2.610711114035993,15907061.549207,0.919788639376802,0.9596226417098566,-0.08361137514110724
5731431,LLY.US,1983-03-25,2.65283,2.67383,2.63153,2.6822810824362855,9385888.6183167,1.0274139746889306,0.986667582662668,0.027044940952811264
5731432,LLY.US,1983-03-28,2.69532,2.70958,2.68135,2.7024350597367013,3250435.9067917,1.0075137454580674,0.9941532405428605,0.0074856578801924725
5731433,LLY.US,1983-03-29,2.72385,2.73832,2.70958,2.715175605513834,3119603.6801144,1.004714468801472,0.9988566310415227,0.004703390498662174
5731434,LLY.US,1983-03-30,2.73832,2.75922,2.70958,2.7473632995434447,4028647.7589204,1.0118547374852094,1.0106416515695615,0.011785020528039054
